order_item_id,order_id,product_id,quantity,unit_price,discount
872,352,45,1,300.59,0.0
873,353,6,3,690.18,0.0
874,353,29,2,44.82,0.15
875,353,12,4,548.22,0.05
876,354,37,4,432.84,0.05
877,354,3,2,309.08,0.1
878,354,15,5,302.27,0.0
879,355,29,4,44.82,0.15
880,355,2,1,343.82,0.0
881,355,3,3,309.08,0.05
882,356,10,2,325.6,0.1
883,356,4,5,464.52,0.0
884,356,5,5,811.2,0.1
885,357,46,5,471.36,0.15
886,358,49,5,243.87,0.15
887,358,23,3,565.71,0.0
888,358,53,1,308.18,0.05
889,358,50,3,97.37,0.05
890,359,26,4,657.97,0.1
891,360,34,3,23.93,0.15
892,360,36,2,377.98,0.15
893,360,55,3,791.37,0.05
894,360,15,4,302.27,0.05
895,361,57,5,148.16,0.1
896,361,16,4,208.35,0.0
897,361,13,4,351.99,0.0
898,362,52,5,418.28,0.05
899,363,44,2,695.1,0.0
900,364,52,4,418.28,0.0
901,364,34,1,23.93,0.1
902,364,12,4,548.22,0.0
903,364,18,2,128.39,0.0
904,365,17,2,82.96,0.0
905,365,1,1,208.48,0.15
906,366,19,5,560.98,0.0
907,366,6,3,690.18,0.1
908,367,21,2,178.11,0.05
909,368,55,4,791.37,0.1
910,368,58,3,513.56,0.1
911,368,22,2,376.07,0.0
912,369,46,4,471.36,0.0
913,369,48,3,362.06,0.15
914,369,5,2,811.2,0.15
915,370,31,1,226.2,0.15
916,370,42,3,255.34,0.0
917,371,1,1,208.48,0.0
918,371,41,5,343.67,0.0
919,371,14,1,212.54,0.05
920,372,47,1,300.91,0.0
921,372,38,1,42.41,0.0
922,372,30,2,609.68,0.0
923,373,5,4,811.2,0.1
924,373,18,5,128.39,0.0
925,374,17,5,82.96,0.05
926,374,22,3,376.07,0.05
927,375,58,5,513.56,0.05
928,376,31,3,226.2,0.0
929,376,15,3,302.27,0.0
930,376,41,5,343.67,0.0
931,377,16,2,208.35,0.1
932,377,36,1,377.98,0.0
933,378,1,5,208.48,0.0
934,378,5,5,811.2,0.1
935,379,57,3,148.16,0.0
936,380,16,1,208.35,0.05
937,381,23,5,565.71,0.0
938,382,39,1,561.15,0.15
939,382,59,1,638.24,0.0
940,382,7,5,273.71,0.0
941,382,34,2,23.93,0.1
942,383,53,2,308.18,0.15
943,383,43,2,21.61,0.0
944,384,51,5,668.84,0.15
945,385,9,4,311.56,0.05
946,385,40,5,577.23,0.15
947,385,50,5,97.37,0.05
948,386,25,5,570.34,0.0
949,387,9,4,311.56,0.1
950,387,45,2,300.59,0.05
951,388,39,3,561.15,0.05
952,388,49,4,243.87,0.1
953,388,6,1,690.18,0.05
954,389,34,3,23.93,0.05
955,389,23,5,565.71,0.05
956,389,50,2,97.37,0.05
957,389,17,4,82.96,0.0
958,390,11,2,383.12,0.05
959,390,21,2,178.11,0.05
960,390,50,4,97.37,0.1
961,390,17,1,82.96,0.0
962,391,36,4,377.98,0.0
963,391,47,4,300.91,0.0
964,391,31,1,226.2,0.0
965,392,25,4,570.34,0.0
966,392,39,2,561.15,0.0
967,393,36,2,377.98,0.0
968,393,19,4,560.98,0.0
969,393,50,5,97.37,0.15
970,393,11,5,383.12,0.0
971,394,57,4,148.16,0.1
972,394,38,1,42.41,0.0
973,395,60,1,258.64,0.15
974,396,24,2,147.49,0.0
975,397,42,5,255.34,0.0
976,398,26,4,657.97,0.0
977,398,6,1,690.18,0.0
978,399,56,4,494.99,0.0
979,399,34,3,23.93,0.0
980,399,9,4,311.56,0.0
981,400,9,2,311.56,0.0
982,400,41,3,343.67,0.0
983,400,30,1,609.68,0.05
984,401,23,2,565.71,0.0
985,402,29,1,44.82,0.15
986,403,32,1,797.15,0.0
987,403,44,2,695.1,0.0
988,403,25,4,570.34,0.0
989,403,56,5,494.99,0.0
990,404,11,4,383.12,0.1
991,405,19,1,560.98,0.0
992,405,49,4,243.87,0.0
993,405,24,3,147.49,0.0
994,405,15,2,302.27,0.05
995,406,34,2,23.93,0.05
996,406,55,4,791.37,0.0
997,406,11,5,383.12,0.0
998,406,10,5,325.6,0.0
999,407,13,4,351.99,0.1
1000,407,12,2,548.22,0.15
1001,407,25,3,570.34,0.05
1002,407,57,4,148.16,0.05
1003,408,23,4,565.71,0.05
1004,408,31,2,226.2,0.05
1005,408,53,5,308.18,0.0
1006,409,51,1,668.84,0.1
1007,409,19,5,560.98,0.0
1008,409,49,3,243.87,0.1
1009,410,29,4,44.82,0.0
1010,410,54,2,523.27,0.0
1011,410,45,2,300.59,0.0
1012,411,57,1,148.16,0.05
1013,411,11,3,383.12,0.0
1014,412,12,2,548.22,0.15
1015,412,51,1,668.84,0.0
1016,413,58,4,513.56,0.0
1017,413,45,3,300.59,0.05
1018,414,48,4,362.06,0.0
1019,415,52,4,418.28,0.0
1020,415,11,5,383.12,0.0
1021,415,47,1,300.91,0.0
1022,415,58,5,513.56,0.0
1023,416,4,5,464.52,0.0
1024,416,34,1,23.93,0.0
1025,417,7,3,273.71,0.05
1026,417,44,5,695.1,0.15
1027,418,38,1,42.41,0.0
1028,419,6,3,690.18,0.15
1029,419,45,3,300.59,0.0
1030,420,20,2,234.06,0.05
1031,421,41,3,343.67,0.0
1032,421,31,3,226.2,0.05
1033,422,19,4,560.98,0.0
1034,422,60,5,258.64,0.1
1035,423,29,4,44.82,0.1
1036,423,32,5,797.15,0.1
1037,423,54,4,523.27,0.05
1038,424,16,2,208.35,0.15
1039,424,53,5,308.18,0.0
1040,425,56,3,494.99,0.0
1041,425,48,3,362.06,0.15
1042,425,33,4,392.49,0.0
1043,426,28,4,386.2,0.05
1044,426,48,1,362.06,0.0
1045,426,33,1,392.49,0.05
1046,426,31,1,226.2,0.05
1047,427,31,1,226.2,0.15
1048,428,48,4,362.06,0.0
1049,429,23,1,565.71,0.0
1050,429,2,1,343.82,0.1
1051,429,31,4,226.2,0.0
1052,429,4,1,464.52,0.0
1053,430,20,3,234.06,0.0
1054,430,32,4,797.15,0.05
1055,431,3,4,309.08,0.0
1056,431,54,2,523.27,0.0
1057,432,32,1,797.15,0.05
1058,432,52,1,418.28,0.0
1059,432,17,4,82.96,0.0
1060,433,39,5,561.15,0.15
1061,433,32,2,797.15,0.1
1062,434,18,1,128.39,0.05
1063,434,43,2,21.61,0.05
1064,435,45,1,300.59,0.0
1065,435,42,2,255.34,0.0
1066,435,12,3,548.22,0.05
1067,436,41,2,343.67,0.0
1068,437,29,2,44.82,0.0
1069,437,41,4,343.67,0.0
1070,438,33,5,392.49,0.05
1071,438,13,3,351.99,0.0
1072,438,43,4,21.61,0.15
1073,438,52,4,418.28,0.0
1074,439,43,3,21.61,0.0
1075,439,46,3,471.36,0.0
1076,440,32,4,797.15,0.1
1077,440,38,5,42.41,0.1
1078,441,31,3,226.2,0.0
1079,441,32,3,797.15,0.15
1080,442,17,1,82.96,0.0
1081,442,48,3,362.06,0.05
1082,442,12,1,548.22,0.15
1083,442,35,4,54.49,0.0
1084,443,30,3,609.68,0.15
1085,443,27,4,362.74,0.15
1086,443,58,3,513.56,0.0
1087,444,40,3,577.23,0.1
1088,444,31,1,226.2,0.1
1089,444,20,3,234.06,0.15
1090,444,41,3,343.67,0.0
1091,445,6,3,690.18,0.0
1092,445,51,5,668.84,0.15
1093,445,13,5,351.99,0.0
1094,446,57,1,148.16,0.15
1095,446,1,5,208.48,0.0
1096,446,8,5,226.02,0.15
1097,446,21,5,178.11,0.0
1098,447,12,4,548.22,0.05
1099,447,5,3,811.2,0.1
1100,447,16,3,208.35,0.0
1101,447,35,2,54.49,0.0
1102,448,41,1,343.67,0.15
1103,448,50,2,97.37,0.0
1104,448,31,4,226.2,0.0
1105,448,18,2,128.39,0.0
1106,449,21,4,178.11,0.15
1107,450,32,5,797.15,0.1
1108,451,47,5,300.91,0.1
1109,451,27,1,362.74,0.15
1110,451,17,4,82.96,0.0
1111,451,1,3,208.48,0.1
1112,452,38,4,42.41,0.0
1113,453,32,2,797.15,0.15
1114,453,2,5,343.82,0.0
1115,453,19,4,560.98,0.15
1116,453,4,2,464.52,0.0
1117,454,51,4,668.84,0.0
1118,455,47,1,300.91,0.0
1119,455,2,4,343.82,0.05
1120,455,31,1,226.2,0.0
1121,455,35,3,54.49,0.1
1122,456,44,3,695.1,0.0
1123,456,60,5,258.64,0.0
1124,456,27,4,362.74,0.05
1125,456,52,3,418.28,0.0
1126,457,42,5,255.34,0.15
1127,458,37,4,432.84,0.05
1128,458,29,5,44.82,0.05
1129,458,45,5,300.59,0.15
1130,459,7,3,273.71,0.0
1131,459,23,4,565.71,0.0
1132,459,29,1,44.82,0.0
1133,460,6,5,690.18,0.05
1134,460,31,2,226.2,0.0
1135,461,43,5,21.61,0.05
1136,461,54,4,523.27,0.0
1137,461,12,2,548.22,0.0
1138,462,51,3,668.84,0.15
1139,463,44,3,695.1,0.0
1140,463,49,1,243.87,0.1
1141,463,9,2,311.56,0.05
1142,464,22,3,376.07,0.0
1143,465,21,5,178.11,0.1
1144,465,45,4,300.59,0.1
1145,466,36,5,377.98,0.05
1146,466,2,3,343.82,0.15
1147,466,17,3,82.96,0.0
1148,467,39,2,561.15,0.0
1149,467,29,4,44.82,0.0
1150,467,22,5,376.07,0.1
1151,467,10,5,325.6,0.05
1152,468,1,2,208.48,0.0
1153,468,41,4,343.67,0.0
1154,469,14,2,212.54,0.05
1155,470,34,2,23.93,0.0
1156,470,9,5,311.56,0.0
1157,470,11,5,383.12,0.15
1158,471,23,4,565.71,0.05
1159,472,14,3,212.54,0.0
1160,472,48,2,362.06,0.0
1161,472,19,1,560.98,0.15
1162,472,23,4,565.71,0.15
1163,473,23,4,565.71,0.0
1164,473,30,1,609.68,0.15
1165,473,27,3,362.74,0.15
1166,473,40,4,577.23,0.05
1167,474,15,4,302.27,0.0
1168,474,32,4,797.15,0.05
1169,475,26,2,657.97,0.0
1170,475,48,2,362.06,0.15
1171,475,44,4,695.1,0.0
1172,476,10,5,325.6,0.0
1173,476,22,1,376.07,0.15
1174,476,40,5,577.23,0.0
1175,477,3,5,309.08,0.0
1176,478,54,4,523.27,0.1
1177,478,32,3,797.15,0.15
1178,479,43,4,21.61,0.0
1179,479,47,2,300.91,0.1
1180,479,51,1,668.84,0.0
1181,479,37,4,432.84,0.0
1182,480,51,1,668.84,0.0
1183,480,30,1,609.68,0.0
1184,480,59,5,638.24,0.0
1185,480,13,1,351.99,0.0
1186,481,47,3,300.91,0.0
1187,482,28,4,386.2,0.0
1188,482,1,5,208.48,0.0
1189,482,46,2,471.36,0.1
1190,482,36,1,377.98,0.0
1191,483,52,2,418.28,0.0
1192,483,59,4,638.24,0.0
1193,483,50,5,97.37,0.0
1194,483,30,4,609.68,0.1
1195,484,5,5,811.2,0.15
1196,484,33,3,392.49,0.1
1197,484,25,1,570.34,0.05
1198,485,39,4,561.15,0.0
1199,485,49,4,243.87,0.05
1200,485,60,5,258.64,0.0
1201,485,14,3,212.54,0.05
1202,486,40,3,577.23,0.15
1203,487,22,5,376.07,0.0
1204,488,42,1,255.34,0.0
1205,488,59,3,638.24,0.0
1206,489,16,1,208.35,0.1
1207,490,5,3,811.2,0.1
1208,491,21,1,178.11,0.1
1209,491,40,5,577.23,0.1
1210,492,2,4,343.82,0.15
1211,492,23,5,565.71,0.0
1212,493,47,2,300.91,0.0
1213,493,6,4,690.18,0.05
1214,493,34,5,23.93,0.05
1215,493,10,3,325.6,0.0
1216,494,41,2,343.67,0.1
1217,494,10,5,325.6,0.0
1218,494,22,5,376.07,0.0
1219,494,27,3,362.74,0.0
1220,495,46,4,471.36,0.1
1221,495,56,3,494.99,0.1
1222,495,51,1,668.84,0.05
1223,496,39,1,561.15,0.15
1224,497,31,2,226.2,0.15
1225,497,59,5,638.24,0.0
1226,497,54,3,523.27,0.0
1227,497,37,1,432.84,0.0
1228,498,27,4,362.74,0.0
1229,499,57,1,148.16,0.1
1230,499,38,1,42.41,0.0
1231,499,4,5,464.52,0.0
1232,500,1,1,208.48,0.0
1233,501,17,4,82.96,0.15
1234,501,35,1,54.49,0.0
1235,502,50,4,97.37,0.0
1236,502,27,4,362.74,0.0
1237,502,12,4,548.22,0.15
1238,502,34,3,23.93,0.15
1239,503,33,3,392.49,0.0
1240,503,27,1,362.74,0.0
1241,503,18,3,128.39,0.05
1242,503,10,1,325.6,0.0
1243,504,42,3,255.34,0.0
1244,504,20,5,234.06,0.0
1245,504,52,5,418.28,0.0
1246,504,23,1,565.71,0.05
1247,505,7,3,273.71,0.0
1248,506,57,2,148.16,0.1
1249,506,56,4,494.99,0.15
1250,506,42,2,255.34,0.0
1251,506,50,1,97.37,0.0
1252,507,51,1,668.84,0.0
1253,507,47,4,300.91,0.0
1254,508,23,1,565.71,0.0
1255,508,49,2,243.87,0.05
1256,508,25,5,570.34,0.1
1257,508,24,3,147.49,0.15
1258,509,51,5,668.84,0.0
1259,509,16,3,208.35,0.0
1260,509,23,3,565.71,0.0
1261,509,20,1,234.06,0.0
1262,510,15,3,302.27,0.15
1263,510,16,3,208.35,0.05
1264,511,4,3,464.52,0.0
1265,511,20,1,234.06,0.05
1266,511,25,4,570.34,0.0
1267,511,35,5,54.49,0.05
1268,512,48,4,362.06,0.0
1269,512,16,1,208.35,0.0
1270,512,20,3,234.06,0.15
1271,512,42,1,255.34,0.0
1272,513,23,2,565.71,0.0
1273,513,46,2,471.36,0.05
1274,513,52,3,418.28,0.0
1275,513,45,1,300.59,0.0
1276,514,34,2,23.93,0.0
1277,514,17,3,82.96,0.0
1278,515,56,5,494.99,0.0
1279,515,52,2,418.28,0.05
1280,516,29,5,44.82,0.15
1281,517,25,3,570.34,0.0
1282,517,38,5,42.41,0.15
1283,518,28,4,386.2,0.0
1284,518,50,3,97.37,0.05
1285,518,29,1,44.82,0.05
1286,518,55,4,791.37,0.0
1287,519,39,2,561.15,0.0
1288,520,27,5,362.74,0.0
1289,521,29,4,44.82,0.0
1290,521,26,4,657.97,0.05
1291,522,60,2,258.64,0.15
1292,522,55,5,791.37,0.15
1293,522,58,1,513.56,0.0
1294,523,9,3,311.56,0.0
1295,523,60,5,258.64,0.0
1296,524,30,3,609.68,0.0
1297,524,14,4,212.54,0.15
1298,524,19,3,560.98,0.1
1299,524,55,3,791.37,0.0
1300,525,19,3,560.98,0.1
1301,525,3,5,309.08,0.1
1302,526,35,1,54.49,0.05
1303,526,27,2,362.74,0.1
1304,526,28,5,386.2,0.05
1305,527,2,4,343.82,0.05
1306,527,1,5,208.48,0.05
1307,527,25,5,570.34,0.05
1308,528,17,2,82.96,0.1
1309,528,29,5,44.82,0.0
1310,529,11,1,383.12,0.05
1311,529,57,1,148.16,0.0
1312,529,25,1,570.34,0.1
1313,529,51,4,668.84,0.1
1314,530,5,5,811.2,0.0
1315,530,48,5,362.06,0.0
1316,530,53,1,308.18,0.15
1317,531,41,1,343.67,0.0
1318,531,26,3,657.97,0.0
1319,531,16,1,208.35,0.05
1320,532,45,1,300.59,0.1
1321,532,13,2,351.99,0.0
1322,532,3,5,309.08,0.0
1323,533,38,3,42.41,0.0
1324,533,27,5,362.74,0.05
1325,533,41,1,343.67,0.15
1326,534,40,2,577.23,0.0
1327,534,55,2,791.37,0.0
1328,534,50,5,97.37,0.05
1329,534,45,2,300.59,0.0
1330,535,41,2,343.67,0.05
1331,535,15,4,302.27,0.0
1332,535,36,3,377.98,0.1
1333,536,21,2,178.11,0.0
1334,536,35,4,54.49,0.15
1335,536,56,1,494.99,0.15
1336,536,9,5,311.56,0.0
1337,537,38,3,42.41,0.0
1338,537,20,3,234.06,0.0
1339,537,59,4,638.24,0.1
1340,537,23,2,565.71,0.0
1341,538,37,4,432.84,0.0
1342,538,29,5,44.82,0.0
1343,538,53,5,308.18,0.15
1344,538,43,1,21.61,0.1
1345,539,31,2,226.2,0.1
1346,539,52,3,418.28,0.0
1347,540,28,1,386.2,0.0
1348,541,23,3,565.71,0.15
1349,541,4,1,464.52,0.0
1350,541,19,5,560.98,0.0
1351,541,49,4,243.87,0.0
1352,542,40,5,577.23,0.0
1353,542,29,4,44.82,0.0
1354,542,52,2,418.28,0.1
1355,543,44,2,695.1,0.0
1356,543,38,3,42.41,0.05
1357,543,51,4,668.84,0.0
1358,544,32,2,797.15,0.0
1359,544,38,2,42.41,0.05
1360,544,58,4,513.56,0.15
1361,544,42,5,255.34,0.05
1362,545,36,3,377.98,0.1
1363,546,14,4,212.54,0.0
1364,546,35,5,54.49,0.15
1365,546,41,4,343.67,0.0
1366,547,32,1,797.15,0.0
1367,547,51,4,668.84,0.1
1368,548,30,2,609.68,0.0
1369,548,10,2,325.6,0.0
1370,548,4,1,464.52,0.0
1371,549,2,5,343.82,0.0
1372,549,38,1,42.41,0.0
1373,549,37,4,432.84,0.15
1374,550,4,3,464.52,0.0
1375,550,25,4,570.34,0.1
1376,551,55,4,791.37,0.0
1377,552,10,3,325.6,0.0
1378,552,19,2,560.98,0.15
1379,552,12,2,548.22,0.0
1380,552,15,3,302.27,0.0
1381,553,30,4,609.68,0.05
1382,553,42,2,255.34,0.0
1383,554,34,3,23.93,0.05
1384,554,27,2,362.74,0.1
1385,554,58,4,513.56,0.0
1386,554,21,5,178.11,0.0
1387,555,45,5,300.59,0.0
1388,555,41,2,343.67,0.0
1389,555,40,4,577.23,0.05
1390,556,42,4,255.34,0.0
1391,556,4,3,464.52,0.05
1392,556,12,5,548.22,0.0
1393,556,44,3,695.1,0.15
1394,557,38,2,42.41,0.05
1395,557,28,4,386.2,0.0
1396,557,51,3,668.84,0.0
1397,558,2,1,343.82,0.0
1398,558,7,4,273.71,0.05
1399,558,1,2,208.48,0.05
1400,559,7,2,273.71,0.15
1401,560,25,3,570.34,0.0
1402,561,52,5,418.28,0.0
1403,562,45,3,300.59,0.0
1404,562,25,4,570.34,0.15
1405,562,57,2,148.16,0.0
1406,562,60,2,258.64,0.0
1407,563,1,5,208.48,0.15
1408,563,55,5,791.37,0.0
1409,563,41,3,343.67,0.1
1410,564,53,4,308.18,0.1
1411,565,51,2,668.84,0.05
1412,565,10,3,325.6,0.1
1413,566,26,4,657.97,0.1
1414,567,56,4,494.99,0.15
1415,567,2,1,343.82,0.0
1416,567,7,3,273.71,0.1
1417,567,5,4,811.2,0.05
1418,568,16,3,208.35,0.05
1419,568,34,1,23.93,0.05
1420,569,47,5,300.91,0.05
1421,570,55,2,791.37,0.0
1422,570,11,3,383.12,0.0
1423,571,15,2,302.27,0.0
1424,571,4,5,464.52,0.1
1425,571,31,4,226.2,0.0
1426,572,56,2,494.99,0.0
1427,572,44,5,695.1,0.0
1428,573,35,2,54.49,0.0
1429,573,54,4,523.27,0.0
1430,574,14,1,212.54,0.0
1431,574,39,1,561.15,0.0
1432,575,5,5,811.2,0.0
1433,575,27,5,362.74,0.05
1434,575,18,1,128.39,0.15
1435,576,31,4,226.2,0.0
1436,576,18,1,128.39,0.15
1437,576,44,2,695.1,0.05
1438,577,57,1,148.16,0.15
1439,577,50,1,97.37,0.0
1440,577,42,1,255.34,0.05
1441,578,57,2,148.16,0.05
1442,578,27,1,362.74,0.0
1443,578,32,4,797.15,0.0
1444,579,32,3,797.15,0.1
1445,579,19,4,560.98,0.0
1446,579,43,4,21.61,0.1
1447,579,2,1,343.82,0.0
1448,580,7,4,273.71,0.0
1449,580,40,3,577.23,0.15
1450,580,27,2,362.74,0.1
1451,580,57,1,148.16,0.15
1452,581,22,1,376.07,0.15
1453,581,11,1,383.12,0.0
1454,582,45,1,300.59,0.15
1455,583,9,5,311.56,0.1
1456,584,27,2,362.74,0.05
1457,584,35,1,54.49,0.0
1458,585,30,1,609.68,0.0
1459,586,27,1,362.74,0.0
1460,587,9,1,311.56,0.0
1461,587,56,1,494.99,0.0
1462,588,2,4,343.82,0.05
1463,588,13,4,351.99,0.1
1464,588,25,1,570.34,0.0
1465,588,54,1,523.27,0.1
1466,589,9,2,311.56,0.15
1467,589,59,2,638.24,0.15
1468,589,16,3,208.35,0.15
1469,590,33,5,392.49,0.0
1470,590,12,3,548.22,0.05
1471,590,25,1,570.34,0.0
1472,591,35,3,54.49,0.1
1473,591,26,3,657.97,0.05
1474,591,44,1,695.1,0.15
1475,591,53,4,308.18,0.0
1476,592,53,5,308.18,0.15
1477,593,44,2,695.1,0.15
1478,594,8,5,226.02,0.15
1479,594,29,5,44.82,0.0
1480,594,58,2,513.56,0.15
1481,594,28,4,386.2,0.15
1482,595,44,5,695.1,0.0
1483,595,11,2,383.12,0.15
1484,595,35,5,54.49,0.0
1485,596,47,1,300.91,0.0
1486,597,50,2,97.37,0.05
1487,597,31,3,226.2,0.05
1488,597,19,5,560.98,0.0
1489,598,34,2,23.93,0.15
1490,598,60,1,258.64,0.1
1491,598,57,3,148.16,0.0
1492,598,17,4,82.96,0.1
1493,599,1,4,208.48,0.0
1494,599,10,5,325.6,0.05
1495,600,58,2,513.56,0.0
1496,601,21,4,178.11,0.1
1497,601,58,2,513.56,0.0
1498,602,5,5,811.2,0.0
1499,603,30,4,609.68,0.15
1500,603,6,5,690.18,0.0
1501,604,32,1,797.15,0.15
1502,605,26,4,657.97,0.0
1503,605,44,2,695.1,0.0
1504,605,21,1,178.11,0.0
1505,605,9,2,311.56,0.0
1506,606,40,2,577.23,0.15
1507,606,42,2,255.34,0.1
1508,606,17,1,82.96,0.05
1509,607,23,4,565.71,0.1
1510,607,18,4,128.39,0.0
1511,607,50,4,97.37,0.1
1512,608,24,5,147.49,0.0
1513,608,40,5,577.23,0.05
1514,608,44,3,695.1,0.0
1515,608,32,3,797.15,0.05
1516,609,2,5,343.82,0.0
1517,609,38,5,42.41,0.0
1518,609,24,5,147.49,0.0
1519,609,5,3,811.2,0.0
1520,610,2,1,343.82,0.05
1521,610,9,3,311.56,0.0
1522,610,36,4,377.98,0.05
1523,610,19,4,560.98,0.0
1524,611,13,2,351.99,0.1
1525,611,10,4,325.6,0.15
1526,611,36,4,377.98,0.15
1527,612,4,4,464.52,0.05
1528,613,25,3,570.34,0.0
1529,614,23,3,565.71,0.0
1530,614,26,3,657.97,0.05
1531,614,50,3,97.37,0.0
1532,615,42,1,255.34,0.05
1533,615,23,4,565.71,0.0
1534,616,9,3,311.56,0.0
1535,616,44,4,695.1,0.05
1536,617,46,2,471.36,0.05
1537,618,7,2,273.71,0.05
1538,618,47,1,300.91,0.1
1539,619,2,5,343.82,0.0
1540,619,20,1,234.06,0.0
1541,620,59,4,638.24,0.0
1542,620,30,1,609.68,0.15
1543,621,54,5,523.27,0.0
1544,621,57,4,148.16,0.0
1545,621,18,2,128.39,0.0
1546,622,26,1,657.97,0.05
1547,622,19,5,560.98,0.0
1548,622,23,2,565.71,0.0
1549,623,5,1,811.2,0.0
1550,624,58,5,513.56,0.0
1551,624,17,2,82.96,0.1
1552,624,1,3,208.48,0.05
1553,624,43,3,21.61,0.0
1554,625,54,5,523.27,0.05
1555,625,45,3,300.59,0.0
1556,625,30,1,609.68,0.0
1557,626,9,1,311.56,0.05
1558,627,3,1,309.08,0.1
1559,628,20,5,234.06,0.0
1560,629,57,3,148.16,0.1
1561,630,38,2,42.41,0.15
1562,630,4,4,464.52,0.0
1563,630,37,1,432.84,0.15
1564,631,32,5,797.15,0.1
1565,631,35,1,54.49,0.0
1566,632,22,5,376.07,0.0
1567,632,56,5,494.99,0.1
1568,633,38,3,42.41,0.05
1569,634,55,2,791.37,0.15
1570,634,40,2,577.23,0.0
1571,635,58,2,513.56,0.0
1572,635,55,1,791.37,0.05
1573,636,39,3,561.15,0.05
1574,637,32,1,797.15,0.0
1575,637,20,3,234.06,0.15
1576,637,52,4,418.28,0.0
1577,638,40,3,577.23,0.0
1578,639,7,5,273.71,0.05
1579,639,22,1,376.07,0.0
1580,640,38,3,42.41,0.05
1581,641,13,3,351.99,0.0
1582,642,52,3,418.28,0.15
1583,642,39,1,561.15,0.0
1584,642,10,5,325.6,0.0
1585,643,60,1,258.64,0.0
1586,643,51,1,668.84,0.15
1587,644,52,4,418.28,0.1
1588,645,23,4,565.71,0.1
1589,645,36,3,377.98,0.15
1590,645,20,2,234.06,0.05
1591,646,37,4,432.84,0.1
1592,646,29,2,44.82,0.05
1593,646,56,3,494.99,0.0
1594,647,39,4,561.15,0.15
1595,648,35,3,54.49,0.0
1596,649,4,3,464.52,0.15
1597,649,18,3,128.39,0.05
1598,650,4,3,464.52,0.05
1599,651,37,3,432.84,0.1
1600,651,42,4,255.34,0.0
1601,652,53,1,308.18,0.0
1602,652,38,1,42.41,0.15
1603,653,4,1,464.52,0.05
1604,653,27,5,362.74,0.0
1605,653,17,5,82.96,0.05
1606,653,37,2,432.84,0.1
1607,654,4,4,464.52,0.0
1608,655,58,5,513.56,0.0
1609,655,26,3,657.97,0.1
1610,655,11,3,383.12,0.0
1611,656,3,1,309.08,0.0
1612,656,11,1,383.12,0.1
1613,657,23,2,565.71,0.05
1614,658,60,5,258.64,0.15
1615,658,5,1,811.2,0.0
1616,658,34,4,23.93,0.05
1617,658,48,1,362.06,0.0
1618,659,41,4,343.67,0.1
1619,659,54,4,523.27,0.0
1620,659,12,3,548.22,0.0
1621,659,48,2,362.06,0.05
1622,660,13,5,351.99,0.1
1623,661,52,5,418.28,0.05
1624,661,21,3,178.11,0.15
1625,661,40,4,577.23,0.0
1626,662,31,4,226.2,0.15
1627,663,33,3,392.49,0.0
1628,663,24,5,147.49,0.0
1629,663,45,4,300.59,0.05
1630,663,17,5,82.96,0.0
1631,664,12,2,548.22,0.05
1632,664,38,1,42.41,0.0
1633,664,4,2,464.52,0.05
1634,664,58,3,513.56,0.15
1635,665,18,1,128.39,0.0
1636,666,50,1,97.37,0.0
1637,666,4,5,464.52,0.0
1638,666,35,5,54.49,0.1
1639,667,25,5,570.34,0.15
1640,668,4,2,464.52,0.15
1641,668,36,5,377.98,0.1
1642,668,37,4,432.84,0.0
1643,668,33,3,392.49,0.0
1644,669,60,1,258.64,0.0
1645,670,20,4,234.06,0.15
1646,670,4,5,464.52,0.1
1647,670,45,4,300.59,0.15
1648,671,60,3,258.64,0.15
1649,671,54,1,523.27,0.1
1650,671,19,4,560.98,0.15
1651,671,24,4,147.49,0.0
1652,672,56,2,494.99,0.1
1653,672,40,1,577.23,0.05
1654,672,35,5,54.49,0.1
1655,672,4,2,464.52,0.15
1656,673,4,3,464.52,0.15
1657,673,1,1,208.48,0.15
1658,673,11,2,383.12,0.0
1659,674,45,1,300.59,0.0
1660,674,20,2,234.06,0.05
1661,675,26,4,657.97,0.0
1662,675,15,2,302.27,0.15
1663,675,29,2,44.82,0.1
1664,676,27,4,362.74,0.0
1665,676,57,5,148.16,0.1
1666,676,25,5,570.34,0.1
1667,676,40,1,577.23,0.15
1668,677,22,4,376.07,0.05
1669,677,19,2,560.98,0.1
1670,677,14,5,212.54,0.0
1671,677,31,2,226.2,0.15
1672,678,28,1,386.2,0.15
1673,679,45,5,300.59,0.15
1674,680,28,2,386.2,0.0
1675,680,58,1,513.56,0.0
1676,680,47,5,300.91,0.1
1677,680,46,1,471.36,0.05
1678,681,40,5,577.23,0.0
1679,681,53,4,308.18,0.05
1680,681,31,4,226.2,0.1
1681,682,30,4,609.68,0.1
1682,682,21,2,178.11,0.0
1683,682,44,2,695.1,0.1
1684,683,5,4,811.2,0.1
1685,683,31,2,226.2,0.0
1686,683,38,3,42.41,0.0
1687,683,41,2,343.67,0.0
1688,684,41,1,343.67,0.0
1689,684,51,3,668.84,0.0
1690,684,18,3,128.39,0.0
1691,685,15,2,302.27,0.1
1692,685,32,5,797.15,0.0
1693,685,21,5,178.11,0.0
1694,686,32,5,797.15,0.05
1695,686,14,5,212.54,0.0
1696,686,6,1,690.18,0.0
1697,687,36,1,377.98,0.15
1698,687,39,4,561.15,0.15
1699,687,19,5,560.98,0.0
1700,687,16,4,208.35,0.0
