order_id,customer_id,region_id,order_date,channel,status
1215,3987,2,2025-03-16,partner,completed
1216,1566,3,2025-03-20,partner,completed
1217,1459,2,2025-03-21,mobile,completed
1218,2608,2,2025-03-06,partner,completed
1219,2533,6,2025-03-27,web,completed
1220,4301,2,2025-03-27,sales_rep,completed
1221,2962,3,2025-03-30,partner,completed
1222,4841,5,2025-03-27,partner,completed
1223,1200,4,2025-03-20,sales_rep,completed
1224,1406,1,2025-03-19,sales_rep,completed
1225,1206,6,2025-03-27,web,completed
1226,3253,1,2025-03-01,mobile,completed
1227,168,2,2025-03-05,web,completed
1228,4302,4,2025-03-03,mobile,completed
1229,3860,3,2025-03-12,sales_rep,completed
1230,4941,5,2025-03-12,mobile,completed
1231,4793,6,2025-03-19,web,completed
1232,354,3,2025-03-30,sales_rep,completed
1233,3739,5,2025-03-09,sales_rep,completed
1234,2519,1,2025-03-05,mobile,completed
1235,3678,5,2025-03-28,partner,completed
1236,4369,6,2025-03-29,partner,completed
1237,2916,3,2025-03-19,partner,completed
1238,16,5,2025-03-16,sales_rep,completed
1239,4324,2,2025-03-15,mobile,completed
1240,2187,2,2025-03-11,sales_rep,completed
1241,2294,5,2025-03-25,partner,completed
1242,2921,2,2025-03-23,sales_rep,completed
1243,4559,5,2025-03-19,partner,completed
1244,2633,6,2025-03-10,sales_rep,completed
1245,1039,3,2025-03-30,partner,completed
1246,3664,6,2025-03-16,mobile,completed
1247,3166,3,2025-03-24,mobile,completed
1248,328,1,2025-03-01,mobile,completed
1249,2664,3,2025-03-25,sales_rep,completed
1250,3928,1,2025-03-14,mobile,completed
1251,3121,4,2025-04-25,partner,completed
1252,320,5,2025-04-02,sales_rep,completed
1253,4620,6,2025-04-04,web,completed
1254,1598,5,2025-04-28,partner,completed
1255,2039,6,2025-04-25,mobile,completed
1256,3939,5,2025-04-28,sales_rep,completed
1257,1899,5,2025-04-07,partner,completed
1258,576,3,2025-04-07,mobile,completed
1259,4525,5,2025-04-03,mobile,completed
1260,558,6,2025-04-10,web,completed
1261,2486,3,2025-04-15,sales_rep,completed
1262,622,3,2025-04-06,mobile,completed
1263,3490,5,2025-04-15,partner,completed
1264,1350,4,2025-04-26,web,completed
1265,4662,4,2025-04-30,partner,completed
1266,1012,5,2025-04-16,mobile,completed
1267,3349,1,2025-04-14,partner,completed
1268,70,3,2025-04-12,web,completed
1269,566,2,2025-04-04,sales_rep,completed
1270,1383,3,2025-04-01,mobile,completed
1271,4420,1,2025-04-21,mobile,completed
1272,4982,6,2025-04-03,mobile,completed
1273,3068,5,2025-04-07,mobile,completed
1274,1683,1,2025-04-26,mobile,completed
1275,1561,2,2025-04-13,mobile,completed
1276,1057,3,2025-04-16,web,completed
1277,1703,5,2025-04-29,web,completed
1278,2479,1,2025-04-27,mobile,completed
1279,3427,3,2025-04-07,mobile,completed
1280,1147,4,2025-04-19,web,completed
1281,179,6,2025-04-03,web,completed
1282,2799,5,2025-04-22,web,completed
1283,1214,6,2025-04-30,web,completed
1284,2004,3,2025-04-30,web,completed
1285,3559,2,2025-04-28,partner,completed
1286,4485,3,2025-04-25,mobile,completed
1287,2672,6,2025-04-05,mobile,completed
1288,4640,6,2025-04-27,sales_rep,completed
1289,1346,6,2025-04-17,partner,completed
1290,3566,2,2025-04-13,partner,completed
1291,4899,5,2025-04-16,web,completed
1292,1079,3,2025-04-07,web,completed
1293,3692,4,2025-04-26,web,completed
1294,2370,2,2025-04-12,mobile,completed
1295,4404,6,2025-04-24,sales_rep,completed
1296,1528,1,2025-04-04,mobile,completed
1297,4803,2,2025-04-15,partner,completed
1298,3992,5,2025-04-11,sales_rep,completed
1299,3526,2,2025-04-20,mobile,completed
1300,146,6,2025-04-21,mobile,completed
1301,414,1,2025-04-28,partner,completed
1302,3313,6,2025-04-28,sales_rep,completed
1303,2395,3,2025-04-13,web,completed
1304,1617,5,2025-04-23,sales_rep,completed
1305,4210,4,2025-04-24,web,completed
1306,2406,5,2025-04-14,partner,completed
1307,2295,5,2025-04-08,web,completed
1308,1615,1,2025-04-02,mobile,completed
1309,4909,5,2025-04-10,sales_rep,completed
1310,1824,6,2025-04-06,partner,completed
1311,1298,5,2025-04-18,web,completed
1312,3372,2,2025-04-30,mobile,completed
1313,171,1,2025-04-19,mobile,completed
1314,2978,6,2025-04-21,partner,completed
1315,2824,6,2025-04-19,web,completed
1316,1221,4,2025-04-23,sales_rep,completed
1317,3846,3,2025-04-23,mobile,completed
1318,219,3,2025-04-03,mobile,completed
1319,4909,5,2025-04-17,mobile,completed
1320,4281,3,2025-04-15,web,completed
1321,877,4,2025-04-27,partner,completed
1322,2462,2,2025-04-14,mobile,completed
1323,985,4,2025-04-06,mobile,completed
1324,3094,2,2025-04-20,sales_rep,completed
1325,1763,1,2025-04-29,sales_rep,completed
1326,2443,1,2025-04-24,mobile,completed
1327,4785,6,2025-04-16,sales_rep,completed
1328,3095,6,2025-04-15,mobile,completed
1329,4336,3,2025-04-14,mobile,completed
1330,3135,5,2025-04-06,sales_rep,completed
1331,2373,1,2025-04-22,sales_rep,completed
1332,76,3,2025-04-11,web,completed
1333,446,4,2025-04-27,partner,completed
1334,2667,2,2025-04-04,web,completed
1335,2520,6,2025-04-26,mobile,completed
1336,2511,2,2025-04-18,partner,completed
1337,4228,4,2025-04-16,partner,completed
1338,480,1,2025-04-21,sales_rep,completed
1339,3294,2,2025-04-15,partner,completed
1340,3730,4,2025-04-14,mobile,completed
1341,3229,5,2025-04-01,mobile,completed
1342,1180,1,2025-04-27,partner,completed
1343,2032,2,2025-04-22,partner,completed
1344,273,1,2025-04-15,web,completed
1345,886,5,2025-04-02,web,completed
1346,4016,1,2025-04-11,web,completed
1347,3088,2,2025-04-18,mobile,completed
1348,4326,3,2025-04-23,web,completed
1349,3459,6,2025-04-24,web,completed
1350,1204,5,2025-04-23,sales_rep,completed
1351,4067,6,2025-04-22,web,completed
1352,3438,4,2025-04-24,partner,completed
1353,958,4,2025-04-20,mobile,completed
1354,25,5,2025-04-01,mobile,completed
1355,3819,4,2025-04-01,sales_rep,completed
1356,3606,1,2025-04-14,web,completed
1357,449,4,2025-04-30,partner,completed
1358,2325,5,2025-04-01,sales_rep,completed
1359,4570,2,2025-04-09,partner,completed
1360,3963,4,2025-04-13,web,completed
1361,4086,4,2025-04-23,partner,completed
1362,1966,5,2025-04-11,web,completed
1363,606,4,2025-04-11,web,completed
1364,1756,2,2025-04-14,partner,completed
1365,3435,2,2025-04-28,partner,completed
1366,4204,1,2025-04-05,web,completed
1367,3221,5,2025-04-20,mobile,completed
1368,194,3,2025-04-15,mobile,completed
1369,2953,6,2025-04-28,web,completed
1370,936,6,2025-04-12,mobile,completed
1371,3049,2,2025-04-05,sales_rep,completed
1372,2061,6,2025-04-19,mobile,completed
1373,2666,4,2025-04-17,web,completed
1374,2982,1,2025-04-29,partner,completed
1375,3191,1,2025-04-17,web,completed
1376,26,4,2025-04-07,sales_rep,completed
1377,4831,3,2025-04-07,partner,completed
1378,2876,4,2025-04-11,mobile,completed
1379,2536,6,2025-04-22,mobile,completed
1380,1893,6,2025-04-01,mobile,completed
1381,523,2,2025-04-12,sales_rep,completed
1382,3151,5,2025-04-02,sales_rep,completed
1383,1817,2,2025-04-01,sales_rep,completed
1384,4535,1,2025-04-10,mobile,completed
1385,3290,2,2025-04-19,sales_rep,completed
1386,2205,3,2025-04-19,sales_rep,completed
1387,159,4,2025-04-16,mobile,completed
1388,2773,2,2025-04-24,mobile,completed
1389,4227,3,2025-04-29,partner,completed
1390,2314,1,2025-04-24,sales_rep,completed
1391,3252,5,2025-04-15,sales_rep,completed
1392,593,2,2025-04-09,mobile,completed
1393,2034,5,2025-04-03,mobile,completed
1394,3966,6,2025-04-25,web,completed
1395,2118,4,2025-04-04,mobile,completed
1396,4426,6,2025-04-23,web,completed
1397,2048,4,2025-04-07,sales_rep,completed
1398,4058,4,2025-04-22,partner,completed
1399,3219,6,2025-04-25,web,completed
1400,4738,3,2025-04-10,web,completed
1401,2665,2,2025-04-25,web,completed
1402,2341,3,2025-04-09,mobile,completed
1403,1768,3,2025-04-25,partner,completed
1404,3262,3,2025-04-02,partner,completed
1405,4901,3,2025-04-28,partner,completed
1406,842,4,2025-04-03,mobile,completed
1407,4683,5,2025-04-13,web,completed
1408,4885,1,2025-04-30,mobile,completed
1409,3846,3,2025-04-10,partner,completed
1410,2903,6,2025-04-25,partner,completed
1411,4315,5,2025-04-22,partner,completed
1412,1309,3,2025-04-04,web,completed
1413,3170,4,2025-04-10,mobile,completed
1414,4027,2,2025-04-28,mobile,completed
1415,4027,2,2025-04-03,mobile,completed
1416,2933,1,2025-04-28,web,completed
1417,1928,1,2025-04-14,partner,completed
1418,4749,6,2025-04-21,mobile,completed
1419,3369,3,2025-04-03,web,completed
1420,3850,2,2025-04-19,mobile,completed
1421,3117,4,2025-04-25,sales_rep,completed
1422,4387,2,2025-04-01,web,completed
1423,2389,6,2025-04-12,web,completed
1424,2734,2,2025-04-09,sales_rep,completed
1425,4020,5,2025-04-22,mobile,completed
1426,2587,3,2025-04-23,web,completed
1427,1225,3,2025-04-10,web,completed
1428,3787,2,2025-04-05,sales_rep,completed
1429,1878,6,2025-04-08,mobile,completed
1430,526,2,2025-04-29,mobile,completed
1431,1864,3,2025-04-26,mobile,completed
1432,271,2,2025-04-23,mobile,completed
1433,4392,5,2025-04-07,sales_rep,completed
1434,4919,6,2025-04-11,sales_rep,completed
1435,1334,5,2025-04-13,web,completed
1436,4582,6,2025-04-09,web,completed
1437,3558,3,2025-04-11,sales_rep,completed
1438,4779,1,2025-04-29,mobile,completed
1439,814,2,2025-04-07,partner,completed
1440,312,5,2025-04-19,web,completed
1441,4602,6,2025-04-17,web,completed
1442,1347,6,2025-04-04,web,completed
1443,2982,1,2025-04-22,sales_rep,completed
1444,4508,4,2025-04-11,sales_rep,completed
1445,1715,4,2025-04-27,mobile,completed
1446,448,6,2025-04-21,web,completed
1447,3957,4,2025-04-27,mobile,completed
1448,2258,4,2025-04-15,sales_rep,completed
1449,114,3,2025-04-26,sales_rep,completed
1450,1707,6,2025-04-15,mobile,completed
1451,2651,6,2025-04-25,sales_rep,completed
1452,4400,4,2025-04-23,partner,completed
1453,1132,5,2025-04-25,web,completed
1454,2591,1,2025-04-13,web,completed
1455,907,3,2025-04-26,sales_rep,completed
1456,1452,1,2025-04-27,partner,completed
1457,1320,3,2025-04-04,sales_rep,completed
1458,2622,3,2025-04-23,partner,completed
1459,3318,3,2025-04-09,sales_rep,completed
1460,563,3,2025-04-02,partner,completed
1461,380,2,2025-04-21,partner,completed
1462,3657,4,2025-04-01,web,completed
1463,1470,1,2025-04-08,mobile,completed
1464,3092,3,2025-04-20,sales_rep,completed
1465,384,2,2025-04-02,partner,completed
1466,3004,6,2025-04-03,web,completed
1467,4547,4,2025-04-15,partner,completed
1468,2190,4,2025-04-20,web,completed
1469,2890,2,2025-04-01,sales_rep,completed
1470,1472,5,2025-04-17,partner,completed
1471,1430,5,2025-04-22,mobile,completed
1472,327,2,2025-04-23,partner,completed
1473,2395,3,2025-04-15,mobile,completed
1474,4736,3,2025-04-20,sales_rep,completed
1475,581,1,2025-04-19,sales_rep,completed
1476,2083,2,2025-04-23,partner,completed
1477,4186,4,2025-04-14,web,completed
1478,2480,1,2025-04-19,mobile,completed
1479,3803,5,2025-04-02,partner,completed
1480,1879,5,2025-04-19,mobile,completed
1481,3013,1,2025-04-02,web,completed
1482,4940,3,2025-04-15,partner,completed
1483,2990,3,2025-04-19,mobile,completed
1484,3981,3,2025-04-02,mobile,completed
1485,3468,2,2025-04-15,web,completed
1486,479,4,2025-04-01,mobile,completed
1487,802,2,2025-04-20,sales_rep,completed
1488,3041,3,2025-04-16,sales_rep,completed
1489,1741,3,2025-04-03,partner,completed
1490,2424,5,2025-04-15,sales_rep,completed
1491,2417,4,2025-04-01,sales_rep,completed
1492,3967,5,2025-04-08,partner,completed
1493,4955,3,2025-04-15,web,completed
1494,4987,6,2025-04-09,partner,completed
1495,399,2,2025-04-14,web,completed
1496,3722,4,2025-04-14,partner,completed
1497,3627,5,2025-04-10,mobile,completed
1498,4325,6,2025-04-16,partner,completed
1499,2134,3,2025-04-25,partner,completed
1500,2514,5,2025-04-05,mobile,completed
1501,2259,1,2025-04-21,partner,completed
1502,1868,5,2025-04-14,sales_rep,completed
1503,1235,4,2025-04-15,partner,completed
1504,3217,1,2025-04-06,web,completed
1505,84,5,2025-04-08,web,completed
1506,3748,6,2025-04-20,web,completed
1507,4208,6,2025-04-22,mobile,completed
1508,1138,3,2025-04-29,sales_rep,completed
1509,1069,3,2025-04-26,mobile,completed
1510,2517,5,2025-04-29,partner,completed
1511,4232,6,2025-04-15,web,completed
1512,569,4,2025-04-26,mobile,completed
1513,2160,3,2025-04-27,sales_rep,completed
1514,1082,6,2025-04-11,sales_rep,completed
1515,4261,2,2025-04-03,partner,completed
1516,4410,2,2025-04-21,web,completed
1517,422,5,2025-04-01,partner,completed
1518,724,1,2025-04-22,sales_rep,completed
1519,787,1,2025-04-02,sales_rep,completed
1520,4057,6,2025-04-07,partner,completed
1521,4504,5,2025-04-15,web,completed
1522,1863,6,2025-04-22,web,completed
1523,788,5,2025-04-29,partner,completed
1524,3318,3,2025-04-15,partner,completed
1525,4453,3,2025-04-23,web,completed
1526,4552,1,2025-04-29,web,completed
1527,2226,4,2025-04-16,mobile,completed
1528,3905,6,2025-04-21,sales_rep,completed
1529,4780,1,2025-04-17,sales_rep,completed
1530,4130,3,2025-04-13,mobile,completed
1531,2374,3,2025-04-11,web,completed
1532,1306,5,2025-04-21,mobile,completed
1533,1860,5,2025-04-05,mobile,completed
1534,1809,1,2025-04-06,sales_rep,completed
1535,4938,4,2025-04-10,mobile,completed
1536,3664,6,2025-04-10,mobile,completed
1537,4293,3,2025-04-15,web,completed
1538,3887,1,2025-04-05,mobile,completed
1539,2383,6,2025-04-11,mobile,completed
1540,3951,3,2025-04-22,mobile,completed
1541,3200,2,2025-04-06,partner,completed
1542,3701,1,2025-04-28,web,completed
1543,1505,4,2025-04-20,sales_rep,completed
1544,1159,3,2025-04-02,partner,completed
1545,902,1,2025-04-02,partner,completed
1546,1446,1,2025-04-07,mobile,completed
1547,4893,1,2025-04-26,partner,completed
1548,4711,2,2025-04-11,mobile,completed
1549,732,3,2025-04-15,sales_rep,completed
1550,2770,6,2025-04-01,mobile,completed
1551,4702,1,2025-04-19,sales_rep,completed
1552,3773,4,2025-04-03,partner,completed
1553,3062,2,2025-04-21,mobile,completed
1554,2996,4,2025-04-16,sales_rep,completed
1555,1631,4,2025-04-12,sales_rep,completed
1556,4623,5,2025-04-14,web,completed
1557,416,5,2025-04-29,sales_rep,completed
1558,4344,2,2025-04-05,partner,completed
1559,4357,6,2025-04-09,sales_rep,completed
1560,1307,2,2025-04-20,mobile,completed
1561,2560,4,2025-04-05,web,completed
1562,4424,3,2025-04-07,mobile,completed
1563,2372,5,2025-04-28,mobile,completed
1564,1501,4,2025-04-25,sales_rep,completed
1565,351,4,2025-04-26,mobile,completed
1566,2205,3,2025-04-04,sales_rep,completed
1567,1389,6,2025-04-08,mobile,completed
1568,4257,2,2025-04-24,mobile,completed
1569,4306,5,2025-04-07,partner,completed
1570,1621,2,2025-04-28,sales_rep,completed
1571,1053,4,2025-04-12,mobile,completed
1572,1454,2,2025-04-26,sales_rep,completed
1573,2010,4,2025-04-20,mobile,completed
1574,3344,4,2025-04-11,web,completed
1575,762,4,2025-04-29,sales_rep,completed
1576,4999,5,2025-04-22,sales_rep,completed
1577,3502,4,2025-04-13,sales_rep,completed
1578,656,4,2025-04-21,mobile,completed
1579,1574,5,2025-04-04,mobile,completed
1580,3506,6,2025-04-12,web,completed
1581,2520,6,2025-04-26,partner,completed
1582,2635,1,2025-04-08,web,completed
1583,208,6,2025-04-20,web,completed
1584,2054,6,2025-04-01,partner,completed
1585,3073,2,2025-04-28,web,completed
1586,3750,6,2025-04-28,mobile,completed
1587,2235,4,2025-04-24,sales_rep,completed
1588,2775,4,2025-04-10,mobile,completed
1589,1111,4,2025-04-07,sales_rep,completed
1590,3990,3,2025-04-15,web,completed
1591,3490,5,2025-04-25,web,completed
1592,3720,2,2025-04-04,partner,completed
1593,3340,6,2025-04-06,web,completed
1594,4926,1,2025-04-29,mobile,completed
1595,4400,4,2025-04-22,partner,completed
1596,4055,1,2025-04-24,web,completed
1597,1677,1,2025-04-22,web,completed
1598,334,5,2025-04-25,mobile,completed
1599,4,3,2025-04-17,partner,completed
1600,3898,1,2025-04-25,web,completed
1601,4496,4,2025-04-13,sales_rep,completed
1602,3249,1,2025-04-08,sales_rep,completed
1603,3606,1,2025-04-21,partner,completed
1604,449,4,2025-04-12,sales_rep,completed
1605,2828,6,2025-04-16,partner,completed
1606,3028,5,2025-04-07,partner,completed
1607,784,1,2025-04-10,web,completed
1608,3755,1,2025-04-30,web,completed
1609,1677,1,2025-04-27,sales_rep,completed
1610,986,4,2025-04-21,sales_rep,completed
1611,3480,5,2025-04-25,sales_rep,completed
1612,2175,2,2025-04-04,mobile,completed
1613,2681,1,2025-04-02,partner,completed
1614,2713,6,2025-04-24,web,completed
1615,3114,6,2025-04-15,mobile,completed
1616,2066,4,2025-04-27,sales_rep,completed
1617,4074,6,2025-04-25,sales_rep,completed
1618,4381,6,2025-04-21,sales_rep,completed
1619,2419,2,2025-04-05,partner,completed
1620,845,1,2025-04-11,partner,completed
1621,1395,2,2025-04-28,web,completed
1622,3858,1,2025-04-07,mobile,completed
1623,1284,5,2025-04-08,sales_rep,completed
1624,3891,4,2025-04-14,sales_rep,completed
1625,3311,4,2025-04-03,sales_rep,completed
1626,2241,2,2025-04-10,sales_rep,completed
1627,633,3,2025-04-11,mobile,completed
1628,2698,3,2025-04-21,web,completed
1629,3464,1,2025-04-24,mobile,completed
1630,768,3,2025-04-14,partner,completed
1631,4125,5,2025-04-22,mobile,completed
1632,976,2,2025-04-23,sales_rep,completed
1633,2063,1,2025-04-07,sales_rep,completed
1634,2659,5,2025-04-09,web,completed
1635,3696,4,2025-04-22,partner,completed
1636,1124,2,2025-04-04,web,completed
1637,1680,4,2025-04-10,web,completed
1638,4033,2,2025-04-01,partner,completed
1639,1648,4,2025-04-10,mobile,completed
1640,3082,5,2025-04-14,sales_rep,completed
1641,1990,6,2025-04-01,sales_rep,completed
1642,283,5,2025-04-18,web,completed
1643,2573,5,2025-04-12,mobile,completed
1644,1790,5,2025-04-27,sales_rep,completed
1645,1325,6,2025-04-25,mobile,completed
1646,4293,3,2025-04-05,sales_rep,completed
1647,3872,1,2025-04-10,web,completed
1648,1388,2,2025-04-09,web,completed
1649,2620,6,2025-04-06,mobile,completed
1650,3599,2,2025-04-10,web,completed
1651,267,3,2025-04-17,partner,completed
1652,470,6,2025-04-08,web,completed
1653,2700,1,2025-04-17,mobile,completed
1654,4653,2,2025-04-17,sales_rep,completed
1655,4638,3,2025-04-09,sales_rep,completed
1656,2247,4,2025-04-26,partner,completed
1657,3521,5,2025-04-05,mobile,completed
1658,2458,6,2025-04-01,partner,completed
1659,4524,6,2025-04-06,web,completed
1660,2850,3,2025-04-08,partner,completed
1661,4457,4,2025-04-01,web,completed
1662,1818,2,2025-04-06,web,completed
1663,4656,2,2025-04-19,mobile,completed
1664,3627,5,2025-04-30,sales_rep,completed
1665,3839,6,2025-04-22,sales_rep,completed
1666,73,3,2025-04-16,partner,completed
1667,4032,4,2025-04-01,sales_rep,completed
1668,812,6,2025-04-28,partner,completed
1669,4682,2,2025-04-18,sales_rep,completed
1670,945,1,2025-04-18,partner,completed
1671,4130,3,2025-04-05,sales_rep,completed
1672,3177,4,2025-04-06,partner,completed
1673,1963,1,2025-04-07,web,completed
1674,4454,5,2025-04-24,web,completed
1675,1942,2,2025-04-10,mobile,completed
1676,319,6,2025-04-26,sales_rep,completed
1677,379,3,2025-04-21,partner,completed
1678,4263,2,2025-04-08,web,completed
1679,1923,5,2025-04-09,web,completed
1680,4098,1,2025-04-11,partner,completed
1681,101,5,2025-04-01,web,completed
1682,384,2,2025-04-06,mobile,completed
1683,4941,5,2025-04-30,web,completed
1684,717,4,2025-04-25,web,completed
1685,3439,6,2025-04-01,web,completed
1686,1751,6,2025-04-05,sales_rep,completed
1687,2501,5,2025-04-16,mobile,completed
1688,574,1,2025-04-03,partner,completed
1689,1335,4,2025-04-08,partner,completed
1690,3792,2,2025-04-28,web,completed
1691,2679,4,2025-04-13,partner,completed
1692,2521,3,2025-04-17,web,completed
1693,4725,2,2025-04-01,partner,completed
1694,2054,6,2025-04-14,sales_rep,completed
1695,4019,2,2025-04-14,mobile,completed
1696,3625,5,2025-04-15,sales_rep,completed
1697,2304,6,2025-04-12,web,completed
1698,1465,6,2025-04-16,sales_rep,completed
1699,1771,3,2025-04-30,sales_rep,completed
1700,4358,2,2025-04-25,partner,completed
1701,1530,6,2025-04-05,web,completed
1702,3270,6,2025-04-30,mobile,completed
1703,623,1,2025-04-07,partner,completed
1704,1733,5,2025-04-07,sales_rep,completed
1705,4673,2,2025-04-13,partner,completed
1706,2700,1,2025-04-26,mobile,completed
1707,4113,1,2025-04-21,web,completed
1708,1298,5,2025-04-23,sales_rep,completed
1709,3807,1,2025-04-08,web,completed
1710,4925,2,2025-04-02,mobile,completed
1711,4626,3,2025-04-29,partner,completed
1712,2179,4,2025-04-06,web,completed
1713,3409,4,2025-04-21,mobile,completed
1714,4484,1,2025-04-29,sales_rep,completed
1715,4069,5,2025-04-04,mobile,completed
1716,4891,6,2025-04-24,partner,completed
1717,157,1,2025-04-23,mobile,completed
1718,2679,4,2025-04-11,sales_rep,completed
1719,3958,5,2025-04-10,sales_rep,completed
1720,3650,5,2025-04-09,partner,completed
1721,768,3,2025-04-07,partner,completed
1722,2862,6,2025-04-16,sales_rep,completed
1723,827,5,2025-04-18,sales_rep,completed
1724,458,4,2025-04-23,mobile,completed
1725,558,6,2025-04-08,mobile,completed
1726,4763,1,2025-04-30,partner,completed
1727,1361,1,2025-04-03,web,completed
1728,2284,5,2025-04-14,sales_rep,completed
1729,1282,5,2025-04-08,mobile,completed
1730,4471,3,2025-04-14,mobile,completed
1731,4445,5,2025-04-07,sales_rep,completed
1732,3279,6,2025-04-18,sales_rep,completed
1733,4144,3,2025-04-20,sales_rep,completed
1734,526,2,2025-04-17,web,completed
1735,5000,3,2025-04-19,web,completed
1736,2086,4,2025-04-07,mobile,completed
1737,2003,3,2025-04-28,mobile,completed
1738,980,4,2025-04-23,mobile,completed
1739,4386,5,2025-04-01,partner,completed
1740,850,4,2025-04-06,web,completed
1741,4290,2,2025-04-28,web,completed
1742,3576,5,2025-04-27,sales_rep,completed
1743,3861,4,2025-04-13,web,completed
1744,151,6,2025-04-08,partner,completed
1745,3693,2,2025-04-17,mobile,completed
1746,4831,3,2025-04-11,web,completed
1747,1972,6,2025-04-26,sales_rep,completed
1748,2250,3,2025-04-19,web,completed
1749,561,4,2025-04-22,mobile,completed
1750,2449,5,2025-04-12,web,completed
1751,3368,2,2025-04-05,partner,completed
1752,1498,5,2025-04-30,mobile,completed
1753,3707,1,2025-04-04,web,completed
1754,429,1,2025-04-13,sales_rep,completed
1755,3371,6,2025-04-17,partner,completed
1756,2942,6,2025-04-15,web,completed
1757,1149,5,2025-04-02,sales_rep,completed
1758,1724,5,2025-04-02,sales_rep,completed
1759,1200,4,2025-04-13,partner,completed
1760,3121,4,2025-04-01,web,completed
1761,3184,1,2025-04-14,sales_rep,completed
1762,2779,3,2025-04-09,mobile,completed
1763,971,2,2025-04-20,web,completed
1764,1085,2,2025-04-16,web,completed
1765,4055,1,2025-04-26,mobile,completed
1766,2309,2,2025-04-23,mobile,completed
1767,2179,4,2025-04-17,partner,completed
1768,1541,3,2025-04-30,sales_rep,completed
1769,4651,3,2025-04-10,mobile,completed
1770,1199,5,2025-04-17,sales_rep,completed
1771,3845,6,2025-04-10,partner,completed
1772,3849,5,2025-04-21,web,completed
1773,1218,5,2025-04-01,web,completed
1774,60,5,2025-04-08,mobile,completed
1775,1250,6,2025-04-28,sales_rep,completed
1776,1345,2,2025-04-10,web,completed
1777,3725,1,2025-04-29,web,completed
1778,2656,4,2025-04-28,partner,completed
1779,2153,6,2025-04-30,sales_rep,completed
1780,2381,2,2025-04-19,sales_rep,completed
1781,4764,2,2025-04-05,mobile,completed
1782,4701,6,2025-04-14,partner,completed
1783,128,5,2025-04-22,mobile,completed
1784,4219,4,2025-04-04,web,completed
1785,1807,1,2025-04-15,web,completed
1786,3759,1,2025-04-09,sales_rep,completed
1787,4925,2,2025-04-30,mobile,completed
1788,2571,5,2025-04-23,web,completed
1789,3121,4,2025-04-02,mobile,completed
1790,2145,3,2025-04-20,web,completed
1791,374,3,2025-04-16,web,completed
1792,183,3,2025-04-09,partner,completed
1793,1802,3,2025-04-05,sales_rep,completed
1794,4109,4,2025-04-15,mobile,completed
1795,1708,6,2025-04-03,mobile,completed
1796,2154,4,2025-04-22,partner,completed
1797,2657,1,2025-04-29,mobile,completed
1798,1605,1,2025-04-25,partner,completed
1799,2450,2,2025-04-17,partner,completed
1800,3034,1,2025-04-14,partner,completed
1801,4256,2,2025-04-17,sales_rep,completed
1802,3771,3,2025-04-09,web,completed
1803,4089,6,2025-04-17,sales_rep,completed
1804,2616,5,2025-04-08,mobile,completed
1805,3494,5,2025-04-08,mobile,completed
1806,748,2,2025-04-24,mobile,completed
1807,739,5,2025-04-15,mobile,completed
1808,4609,6,2025-04-30,web,completed
1809,3021,3,2025-04-28,mobile,completed
1810,565,6,2025-04-15,partner,completed
1811,2040,3,2025-04-15,web,completed
1812,4848,1,2025-04-05,mobile,completed
1813,106,5,2025-04-03,mobile,completed
1814,2213,4,2025-04-17,mobile,completed
1815,4185,1,2025-04-26,web,completed
1816,4734,2,2025-04-19,web,completed
1817,1844,6,2025-04-14,partner,completed
1818,4574,6,2025-04-12,sales_rep,completed
1819,3581,6,2025-04-04,sales_rep,completed
1820,2032,2,2025-04-01,sales_rep,completed
1821,3898,1,2025-04-28,sales_rep,completed
1822,4001,2,2025-04-17,mobile,completed
1823,1376,6,2025-04-08,sales_rep,completed
1824,449,4,2025-04-03,sales_rep,completed
1825,3905,6,2025-04-20,web,completed
1826,414,1,2025-04-13,sales_rep,completed
1827,3893,3,2025-04-19,partner,completed
1828,1780,5,2025-04-18,web,completed
1829,3515,2,2025-04-26,sales_rep,completed
1830,3049,2,2025-04-26,mobile,completed
1831,193,4,2025-04-20,partner,completed
1832,47,3,2025-04-17,web,completed
1833,3148,6,2025-04-24,mobile,completed
1834,2576,2,2025-04-15,sales_rep,completed
1835,219,3,2025-04-02,partner,completed
1836,4879,5,2025-04-23,mobile,completed
1837,1193,2,2025-04-29,web,completed
1838,4293,3,2025-04-24,mobile,completed
1839,584,1,2025-04-22,web,completed
1840,1163,6,2025-04-30,web,completed
1841,2645,3,2025-04-02,partner,completed
1842,2641,2,2025-04-25,sales_rep,completed
1843,3019,4,2025-04-09,sales_rep,completed
1844,858,1,2025-04-06,sales_rep,completed
1845,1322,2,2025-04-17,web,completed
1846,1317,5,2025-04-25,web,completed
1847,2203,1,2025-04-02,web,completed
1848,4616,3,2025-04-22,mobile,completed
1849,2313,4,2025-04-21,web,completed
1850,4989,6,2025-04-01,sales_rep,completed
1851,1258,4,2025-04-05,web,completed
1852,1213,3,2025-04-25,partner,completed
1853,506,3,2025-04-29,mobile,completed
1854,1061,5,2025-04-19,mobile,completed
1855,1559,6,2025-04-25,web,completed
1856,1920,4,2025-04-22,partner,completed
1857,3568,1,2025-04-07,partner,completed
1858,2230,6,2025-04-29,sales_rep,completed
1859,3432,5,2025-04-12,mobile,completed
1860,447,2,2025-04-23,mobile,completed
1861,4735,5,2025-04-13,mobile,completed
